FIPS,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,Unity,Natural Law,Socialist Worker,Write-ins,State1,State2,State3,State4,State5,State6,State7,State8,State9,State10,State11,State12,State13,State14,State15,State16,State17,State18,State19,State20,State21,State22,State23,State24,State25,State26
26093,Livingston,County,108933,46524,60494,0,1211,213,298,0,95,0,94,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095,Luce,County,2366,786,1520,0,20,12,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26097,Mackinac,County,5999,2567,3325,0,50,14,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099,Macomb,County,384544,199277,179258,0,3144,809,1690,0,362,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26101,Manistee,County,12646,6026,6364,0,123,44,68,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26103,Marquette,County,31369,18880,11967,0,301,87,103,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26105,Mason,County,14770,6419,8018,0,163,45,88,0,27,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26107,Mecosta,County,17523,6867,10262,0,203,70,85,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26109,Menominee,County,9681,3347,6129,0,84,30,67,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26111,Midland,County,41249,19497,20964,0,431,91,189,0,52,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26113,Missaukee,County,7448,1995,5306,0,79,17,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26115,Monroe,County,69074,29482,38312,0,638,168,320,0,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26117,Montcalm,County,26395,9622,16165,0,318,92,142,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26119,Montmorency,County,5130,1701,3301,0,40,18,51,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26121,Muskegon,County,73836,39269,33121,0,738,221,394,0,89,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26123,Newaygo,County,22775,7417,14879,0,235,63,134,0,33,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26125,Oakland,County,630808,383895,238448,0,5009,1191,1253,0,404,0,603,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26127,Oceana,County,12091,4820,7012,0,117,30,84,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26129,Ogemaw,County,9906,3532,6151,0,103,29,61,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26131,Ontonagon,County,3262,1319,1862,0,27,15,29,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26133,Osceola,County,10385,3174,6954,0,125,50,56,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26135,Oscoda,County,4018,1355,2553,0,45,15,35,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26137,Otsego,County,12518,4818,7422,0,136,33,73,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26139,Ottawa,County,146499,58952,85361,0,1383,255,377,0,103,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26141,Presque Isle,County,7299,2981,4165,0,62,19,54,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26143,Roscommon,County,12957,5284,7391,0,127,52,59,0,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26145,Saginaw,County,81613,43219,37002,0,689,207,324,0,109,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26147,St. Clair,County,74622,30170,42731,0,710,208,578,0,107,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26149,St. Joseph,County,21925,8402,13059,0,211,69,129,0,39,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26151,Sanilac,County,18813,5967,12473,0,171,65,97,0,31,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26153,Schoolcraft,County,3889,1527,2264,0,46,8,33,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26155,Shiawassee,County,32434,14730,16969,0,318,122,201,0,62,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26157,Tuscola,County,24025,8418,15078,0,239,86,143,0,43,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26159,Van Buren,County,31947,15347,15974,0,320,85,148,0,48,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26161,Washtenaw,County,180965,135904,42804,0,1277,451,303,0,109,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26163,Wayne,County,646333,457601,180487,0,3924,1412,1698,0,607,0,594,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26165,Wexford,County,15123,5645,9131,0,173,60,73,0,23,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27001,Aitkin,County,8434,3030,5110,66,0,0,0,0,0,19,0,89,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27003,Anoka,County,156313,74515,76587,1188,0,0,0,0,0,361,76,1600,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27005,Becker,County,14747,4738,9486,140,0,0,0,0,0,21,3,140,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27007,Beltrami,County,18085,8124,9248,138,0,0,0,0,0,58,7,209,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27009,Benton,County,16387,5244,10495,154,0,0,0,0,0,48,6,195,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27011,Big Stone,County,2438,863,1492,17,0,0,0,0,0,5,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27013,Blue Earth,County,26509,13783,11904,234,0,0,0,0,0,89,9,225,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27015,Brown,County,11648,3915,7439,82,0,0,0,0,0,19,7,87,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27017,Carlton,County,15896,7913,7274,174,0,0,0,0,0,38,9,196,289,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27019,Carver,County,54214,24888,28078,377,0,0,0,0,0,74,25,381,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27021,Cass,County,15217,5071,9626,108,0,0,0,0,0,22,2,168,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27023,Chippewa,County,4930,1676,3115,42,0,0,0,0,0,7,2,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27025,Chisago,County,25925,9321,15647,202,0,0,0,0,0,48,4,371,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27027,Clay,County,22241,11139,10199,185,0,0,0,0,0,89,7,220,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27029,Clearwater,County,3569,879,2550,30,0,0,0,0,0,7,4,48,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27031,Cook,County,3221,2171,958,28,0,0,0,0,0,7,2,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27033,Cottonwood,County,4619,1363,3087,49,0,0,0,0,0,11,0,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27035,Crow Wing,County,32656,11388,20188,246,0,0,0,0,0,41,10,324,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27037,Dakota,County,200613,112003,83220,1365,0,0,0,0,0,451,82,1431,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27039,Dodge,County,9421,3287,5855,84,0,0,0,0,0,17,2,93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,Douglas,County,19710,6358,12797,161,0,0,0,0,0,23,6,164,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27043,Faribault,County,6028,2000,3846,53,0,0,0,0,0,8,1,52,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27045,Fillmore,County,9501,3809,5432,68,0,0,0,0,0,16,1,89,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27047,Freeborn,County,13034,5350,7262,98,0,0,0,0,0,15,1,137,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27049,Goodhue,County,23104,9940,12407,205,0,0,0,0,0,42,5,239,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27051,Grant,County,2953,1054,1771,37,0,0,0,0,0,5,2,38,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27053,Hennepin,County,575529,405013,154393,3326,0,0,0,0,0,2412,289,4150,5939,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27055,Houston,County,8745,3604,4874,61,0,0,0,0,0,9,0,69,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27057,Hubbard,County,10649,3672,6590,105,0,0,0,0,0,12,3,112,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27059,Isanti,County,18862,5778,12271,175,0,0,0,0,0,37,4,277,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27061,Itasca,County,21373,9017,11488,200,0,0,0,0,0,43,8,265,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27063,Jackson,County,4560,1350,3055,45,0,0,0,0,0,9,2,48,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27065,Kanabec,County,7160,2277,4582,58,0,0,0,0,0,9,1,113,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27067,Kandiyohi,County,18233,6421,11281,141,0,0,0,0,0,31,7,148,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27069,Kittson,County,1926,689,1160,13,0,0,0,0,0,2,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27071,Koochiching,County,5227,2058,2953,52,0,0,0,0,0,6,2,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27073,Lac Qui Parle,County,3150,1102,1935,38,0,0,0,0,0,6,0,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27075,Lake,County,5661,2970,2501,35,0,0,0,0,0,15,0,68,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27077,Lake of the Woods,County,1828,473,1297,19,0,0,0,0,0,1,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27079,Le Sueur,County,13217,4591,8184,107,0,0,0,0,0,19,7,140,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27081,Lincoln,County,2440,710,1653,12,0,0,0,0,0,3,1,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27083,Lyon,County,9800,3264,6267,86,0,0,0,0,0,15,6,66,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27085,McLeod,County,16457,5171,10768,143,0,0,0,0,0,37,3,145,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27087,Mahnomen,County,1648,651,898,34,0,0,0,0,0,7,1,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27089,Marshall,County,4067,954,2970,43,0,0,0,0,0,8,1,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27091,Martin,County,8374,2471,5644,63,0,0,0,0,0,10,4,81,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27093,Meeker,County,10814,3214,7249,95,0,0,0,0,0,20,3,108,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27095,Mille Lacs,County,11078,3390,7209,113,0,0,0,0,0,25,4,161,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27097,Morrison,County,15458,3451,11529,132,0,0,0,0,0,29,1,133,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27099,Mower,County,14112,6573,7043,94,0,0,0,0,0,40,0,170,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27101,Murray,County,3915,1051,2729,49,0,0,0,0,0,11,2,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27103,Nicollet,County,15309,7929,6962,122,0,0,0,0,0,38,5,99,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27105,Nobles,County,6082,1854,4013,68,0,0,0,0,0,15,1,44,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27107,Norman,County,2504,929,1448,31,0,0,0,0,0,5,5,33,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27109,Olmsted,County,68121,37471,29068,412,0,0,0,0,0,136,13,445,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27111,Otter Tail,County,28518,8950,18618,254,0,0,0,0,0,47,11,278,358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27113,Pennington,County,5461,1734,3464,82,0,0,0,0,0,15,1,59,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27115,Pine,County,12393,4290,7601,90,0,0,0,0,0,20,3,178,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27117,Pipestone,County,3809,872,2819,36,0,0,0,0,0,7,0,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27119,Polk,County,10934,3400,7180,80,0,0,0,0,0,23,5,98,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27121,Pope,County,5673,1970,3549,47,0,0,0,0,0,9,5,43,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27123,Ramsey,County,218077,155850,54771,1338,0,0,0,0,0,1118,126,2247,2626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27125,Red Lake,County,1602,483,1047,24,0,0,0,0,0,3,1,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27127,Redwood,County,6439,1698,4581,35,0,0,0,0,0,10,1,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27129,Renville,County,6297,1883,4192,51,0,0,0,0,0,9,2,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27131,Rice,County,28379,14252,13182,195,0,0,0,0,0,127,3,267,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27133,Rock,County,4139,1139,2877,34,0,0,0,0,0,7,1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27135,Roseau,County,6501,1535,4783,53,0,0,0,0,0,9,0,51,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27137,St. Louis,County,92840,53551,35372,769,0,0,0,0,0,334,39,1159,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27139,Scott,County,67960,30870,35289,446,0,0,0,0,0,124,29,484,716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27141,Sherburne,County,41621,13697,26517,345,0,0,0,0,0,74,8,443,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27143,Sibley,County,6620,1907,4519,51,0,0,0,0,0,14,2,54,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27145,Stearns,County,65485,24162,39171,542,0,0,0,0,0,151,27,665,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27147,Steele,County,16539,6498,9485,133,0,0,0,0,0,34,5,176,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27149,Stevens,County,4033,1490,2437,28,0,0,0,0,0,12,2,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27151,Swift,County,3917,1389,2409,28,0,0,0,0,0,8,5,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27153,Todd,County,10859,2649,7780,117,0,0,0,0,0,30,2,120,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27155,Traverse,County,1548,519,968,17,0,0,0,0,0,2,1,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27157,Wabasha,County,10731,4020,6366,103,0,0,0,0,0,26,1,96,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27159,Wadena,County,5983,1511,4260,52,0,0,0,0,0,10,0,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27161,Waseca,County,8383,2843,5212,93,0,0,0,0,0,21,2,94,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27163,Washington,County,130714,70814,56472,889,0,0,0,0,0,254,53,1019,1212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27165,Watonwan,County,3868,1445,2325,17,0,0,0,0,0,4,1,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27167,Wilkin,County,2592,704,1783,28,0,0,0,0,0,10,3,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27169,Winona,County,20450,9889,9913,159,0,0,0,0,0,62,1,176,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27171,Wright,County,66223,23116,40993,579,0,0,0,0,0,114,21,671,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27173,Yellow Medicine,County,4361,1299,2919,38,0,0,0,0,0,2,2,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,Adams,County,10403,2821,6973,0,460,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,Antelope,County,2482,241,2026,0,80,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31005,Arthur,County,250,13,220,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,Banner,County,369,29,316,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31009,Blaine,County,206,23,169,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,Boone,County,2599,393,2026,0,157,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31013,Box Butte,County,3369,761,2462,0,122,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,Boyd,County,904,99,739,0,40,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,Brown,County,1216,159,938,0,57,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31019,Buffalo,County,16049,3946,11233,0,718,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31021,Burt,County,2807,638,2030,0,122,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,Butler,County,3533,585,2773,0,134,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,Cass,County,11405,3317,7462,0,557,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,Cedar,County,3860,466,3107,0,165,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,Chase,County,1531,176,1296,0,53,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31031,Cherry,County,2552,240,1984,0,145,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31033,Cheyenne,County,3344,456,2688,0,169,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31035,Clay,County,2762,405,2175,0,134,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31037,Colfax,County,2430,445,1892,0,76,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31039,Cuming,County,3210,509,2589,0,96,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,Custer,County,4410,561,3562,0,203,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31043,Dakota,County,3608,931,2525,0,147,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31045,Dawes,County,3198,821,2158,0,120,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31047,Dawson,County,5639,1035,4303,0,280,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,Deuel,County,733,76,612,0,43,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31051,Dixon,County,2254,406,1710,0,93,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31053,Dodge,County,11566,3302,7682,0,531,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31055,Douglas,County,191492,96628,87136,0,6982,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31057,Dundy,County,762,75,650,0,28,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,Fillmore,County,2430,491,1859,0,78,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31061,Franklin,County,1193,159,976,0,51,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31063,Frontier,County,1083,142,895,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31065,Furnas,County,1878,241,1524,0,94,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31067,Gage,County,8032,2357,5317,0,317,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
